"","Num","POD","SD","%","Genes","KE"
"ABNORMAL FORM OF THE VERTEBRAL BODIES","4","6.98661839986311","0.03769946811114","12.12","atrx, orc1, ptena, tmco1","CLONAL EXPANSION/CELL PROLIFERATION TO FORM ALTERED HEPATIC FOCI AHF"
"LOCOMOTORY BEHAVIOR","4","7.05858975699031","0.0405867620599057","6.45","apoeb, drd4b, glra1, ptena","REDUCED SWIMMING SPEED; REDUCED SWIMMING PERFORMANCE"
"REGULATION OF POTASSIUM ION TRANSPORT","4","7.06632362776314","0.0376898283298985","25","adra2a, atf4a, atp1b1b, ptena","INHIBITION ETHER-A-GO-GO ERG VOLTAGE-GATED POTASSIUM CHANNEL"
"GO:0007588","2","7.19742870830174","0.0959856254553814","14.29","avpr1a, hmox1a","INCREASE BILIARY EXCRETION TH GLUCURONIDE"
"GO:0045444","4","7.30260079524013","0.0232895678604837","9.76","cebpb, pparda, tfap2b, xbp1","INCREASED ADIPOGENESIS"
"G TGF BETA SIGNALING PATHWAY","3","7.57234660817271","0.0244405263419445","4.41","inhbab, myca, rock1","ACTIVATION TGF-BETA PATHWAY; UP REGULATION TGFBETA1 EXPRESSION"
"GO:0005515","3","7.63910875595136","0.063561787279913","6.38","npy, ptpn11a, tbx5a","BINDING SH-/SELEN-PROTEINS; COVALENT BINDING PROTEIN"
"REGULATION OF SODIUM ION TRANSPORT","3","8.04094134802981","0.0458313606307199","25","atp1b1b, drd4b, ywhah","INHIBITION SODIUM CHANNEL; MODULATION SODIUM CHANNEL"
"GO:0042698","3","8.31454040954767","0.0227854201384518","13.64","casp3b, hspa5, inhbab","IRREGULARITIES OVARIAN CYCLE"
"GO:0044414","3","8.34428005926273","0.0221591340394399","7.5","atp6v0ca, rac1a, sec61g","SUPPRESSION IMMUNE SYSTEM"
"GO:0060080","2","9.562887271749","0.00682913749058624","40","drd4b, glra1","INCREASED INHIBITORY POSTSYNAPTIC POTENTIAL"
"CTOME RHO GTPASES ACTIVATE NADPH OXIDASES","2","9.80277034412197","0.000365396425985046","33.33","prkcz, rac1a","ACTIVATION NADPH OXIDASE"
"GO:0001963","2","9.84621339026606","0.00213712315321417","16.67","drd4b, slc6a2","INCREASE DOPAMINERGIC ACTIVITY; DECREASED DOPAMINERGIC ACTIVITY"
