"","Num","POD","SD","%","Genes","KE"
"GO:1903409","5","2.86693507388753","0.0701033883923481","20","cd36, cyp1a, ptgs2b, roraa, slc18a2","INCREASE ROS PRODUCTION; PRODUCTION REACTIVE OXYGEN SPECIES"
"GO:0004882","4","2.87433662949289","0.100607465216635","11.43","mdm2, ncoa1, raf1a, tp53","N/A ANDROGEN RECEPTOR ANTAGONISM; AGONISM ANDROGEN RECEPTOR; DECREASED ANDROGEN RECEPTOR ACTIVITY; ACTIVATION ANDROGEN RECEPTOR"
"GO:0042698","3","2.93773508307395","0.225587147469629","13.64","mdka, ncoa1, oprm1","IRREGULARITIES OVARIAN CYCLE"
"ABNORMALITY OF THE ENDOMETRIUM","2","3.16659823146899","0.0983505170995625","18.18","ptena, sec23b","INCREASED HYPERPLASIA GLANDULAR EPITHELIAL CELLS OF ENDOMETRIUM; INCREASE HYPERPLASIA GLANDULAR EPITHELIAL CELLS OF ENDOMETRIUM; INCREASED ADENOSQUAMOUS CARCINOMAS OF ENDOMETRIUM"
"ABNORMALITY OF ADRENAL PHYSIOLOGY","4","3.17814653800066","0.0646017982911873","4.35","cyp17a1, hsd11b2, nfkb2, tp53","INCREASE RENAL PATHOLOGY DUE TO VTG DEPOSITION; DECREASED RENAL ABILITY TO DILUTE URINE; OCCURRENCE KIDNEY TOXICITY; INCREASED KIDNEY FAILURE"
"BREAST CANCER PATHWAY","5","3.18373645682058","0.0810707113746462","4.39","E2F1, ncoa1, nfkb2, ptena, tp53","N/A BREAST CANCER"
"RESPONSE TO REACTIVE OXYGEN SPECIES","4","3.2164858207056","0.0932476212638513","7.14","cd36, hdac6, mmp9, nfe2l2a","INCREASED REACTIVE OXYGEN SPECIES"
"SOMATIC MUTATION","3","3.22079032044386","0.0538062728071804","3.57","chek2, ptena, tp53","INCREASED INDUCED MUTATIONS IN CRITICAL GENES; INCREASE MUTATIONS; INCREASE MUTATIONS IN CRITICAL GENES"
"PEPTIDYL LYSINE MODIFICATION","8","3.4250975465609","0.0557516196444606","11.27","hdac6, mdm2, ncoa1, nup133, nup188, sae1, seh1l, whsc1","N/A COVALENT BINDING TO PROTEIN POSSIBLY LYSINE RESIDUE"
"ABNORMAL FORM OF THE VERTEBRAL BODIES","3","3.52043585632408","0.0816722366183572","9.09","hdac6, ptena, whsc1","CLONAL EXPANSION/CELL PROLIFERATION TO FORM ALTERED HEPATIC FOCI AHF"
"GO:1903008","2","3.69346984159302","0.0803270305301954","15.38","hdac6, tp53","DISRUPTION LYSOSOME"
"GO:0007051","3","3.91649554865404","0.0336528828527209","11.11","bc2, chek2, smc3","DISORGANIZATION SPINDLE"
"PYRUVATE METABOLIC PROCESS","5","3.93063607142666","0.103402810649653","8.93","nup133, nup188, pck2, pparab, seh1l","INHIBITION 4-HYDROXYPHENYL-PYRUVATE DIOXYGENASE HPPD ENZYME"
"REGULATION OF ATPASE ACTIVITY","3","3.97390858827089","0.0917090672611725","18.75","atp1b1b, ssbp1, tp53","INHIBITION CA++ ATPASE"
"GO:0007059","3","4.38389579331738","0.0105383345153369","6.82","bc2, seh1l, smc3","INCREASED CHROMOSOME MISSEGGREGATION"
"CTOME ACTIVATION OF GENE EXPRESSION BY SREBF SREBP","3","4.58943033552505","0.126422823132195","25","cyp51, ncoa1, pparab","UP REGULATION SREBF2"
"CHOLESTASIS","4","5.37416346149017","0.0265579308659274","11.43","cpox, krt8, sec23b, tp53","INCREASED CHOLESTASIS; CHOLESTASIS PATHOLOGY"
"GO:0006635","3","5.65785671702569","0.0306868680700012","15","ivd, pparab, pparda","DECREASED PEROXISOMAL FATTY ACID BETA OXIDATION OF FATTY ACIDS; DECREASED MITOCHONDRIAL FATTY ACID BETA OXIDATION; DECREASED MITOCHONDRIAL FATTY ACID BETA-OXIDATION; INHIBITION MITOCHONDRIAL FATTY ACID BETA-OXIDATION"
"HEPATOCELLULAR CARCINOMA","2","6.04806876383671","0.0711226293662314","15.38","cpox, tp53","FORMATION HEPATOCELLULAR AND BILE DUCT TUMORS; INCREASE ADENOMAS/CARCINOMAS HEPATOCELLULAR; TUMORIGENESIS HEPATOCELLULAR CARCINOMA"
"ABNORMAL BLOOD SODIUM CONCENTRATION","2","6.14264209339636","0.066357796515274","22.22","cpox, nfkb2","DECREASED SODIUM CONDUCTANCE 2; DECREASED SODIUM REABSORPTION"
"GO:0015908","3","6.6976575121427","0.0492402851179692","13.64","cd36, pparab, pparda","INCREASED FA INFLUX"
"REGULATION OF APPETITE","2","6.72769513151073","0.0158951714909791","33.33","oprm1, pparab","INCREASED APPETITE AND HUNGER"
"ABNORMAL RENAL TUBULE MORPHOLOGY","2","9.84283892778528","0.00165477722985621","22.22","agtr1a, nup133","OCCURRENCE CYSTIC DILATATION RENAL TUBULE; OCCURRENCE CYTOPLASMIC VACUOLIZATION RENAL TUBULE"
