"","Num","POD","SD","%","Genes","KE"
"DECREASED FERTILITY","7","104.847231534012","0.0362758960471196","9.21","chrm3a, gnrh3, hsd3b1, ptpn11a, snrpb, sox19b, stub1","IMPAIRED FERTILITY; DECREASED SPERM QUANTITY OR QUALITY IN THE ADULT DECREASED FERTILITY; REDUCTION CUMULATIVE FECUNDITY AND SPAWNING; DECREASED SPERM QUANTITY OR QUALITY IN THE ADULT DECREASED FERTILITY; DECREASED SPERM QUANTITY OR QUALITY IN THE ADULT DECREASED FERTILITY; DECREASED TESTOSTERONE"
"GO:0046562","3","108.494659466156","0.0721158330778803","11.11","dldh, ldha, pck2","DECREASED GLUCOSE OXIDASE ENZYME ACTIVITY"
"ABNORMAL FORM OF THE VERTEBRAL BODIES","3","109.364127544455","0.0709146496866178","9.09","dhcr7, kdelr2b, pmm2","CLONAL EXPANSION/CELL PROLIFERATION TO FORM ALTERED HEPATIC FOCI AHF"
"RENAL TUBULAR DYSFUNCTION","5","109.847036896481","0.0565976241298752","19.23","cad, ndufa11, ndufa6, ndufs8a, pmm2","INCREASE HYPERPLASIA RENAL TUBULAR CELLS; INCREASE CYTOTOXICITY RENAL TUBULAR CELL; INCREASE ADENOMAS/CARCINOMAS RENAL TUBULAR; OCCURRENCE RENAL PROXIMAL TUBULAR NECROSIS"
"GO:0003824","9","111.535497732157","0.0265697239140617","13.85","alas1, eci2, gad2, gcat, ldha, tkta, umps, uqcrc1, uqcrc2b","DECREASED DHB4/HSD17B4; DECREASE INCORPORATION OF ACTIVE IODIDE INTO IODOTYROSINES; INHIBITION PROLYL HYDROXYLASES; INHIBITION UROD; DECREASE AKT/ENOS ACTIVITY; INHIBITION DEIODINASE 2; INHIBITION DEIODINASE 1; INHIBITION IODOTYROSINE DEIODINASE IYD; INHIBITION DEIODINASE 3; INHIBITION DUAL OXIDASE; INDUCTION UPREGULATION OF GLUCURONYLTRANSFERASE ACTIVITY"
"GO:0007059","11","112.377176176915","0.017857792665522","25","cdc42, mre11a, ndc1, nup37, ran, rb1, seh1l, sirt2, slc25a5, ube2ia, zgc-86598","INCREASED CHROMOSOME MISSEGGREGATION"
"GO:0004882","5","114.171538036236","0.0474442208521004","14.29","jun, ncoa2, ran, rb1, stub1","N/A ANDROGEN RECEPTOR ANTAGONISM; AGONISM ANDROGEN RECEPTOR; DECREASED ANDROGEN RECEPTOR ACTIVITY; ACTIVATION ANDROGEN RECEPTOR"
"ABNORMALITY OF THE PITUITARY GLAND","7","115.461060565291","0.0331315982293411","14.58","farsa, hsd3b1, pmm2, pola1, rbm28, snrpb, sox19b","INCREASED ADENOMAS PITUITARY"
"G TGF BETA SIGNALING PATHWAY","6","116.935231562739","0.0278970780427394","8.82","acvrl1, id1, mapk3, rbl1, smad1, smad3a","ACTIVATION TGF-BETA PATHWAY; UP REGULATION TGFBETA1 EXPRESSION"
"ABNORMALITY OF REPRODUCTIVE SYSTEM PHYSIOLOGY","18","118.104904683379","0.0115646330692168","17.48","ahr1b, chrm3a, ddb2, dnm1l, eif2b4, gnrh3, hsd3b1, mre11a, pmm2, pola1, prpf4, ptpn11a, rbm28, rras, snrpb, sox19b, stub1, tkta","N/A IMPAIRMENT OF REPRODUCTIVE CAPACITY"
"ENDOMETRIAL CANCER","4","118.444678494968","0.0406312125940307","5.88","ddb2, gsk3b, mapk3, tcf7","INCREASE ENDOMETRIAL ADENOCARCINOMAS"
"GO:0016055","4","118.48667397128","0.036892551462821","17.39","sfrp1b, ta, tcf7, wls","ALTERATION WNT PATHWAY"
"G VEGF SIGNALING PATHWAY","3","119.319010923892","0.106906874816453","14.29","cdc42, mapk3, vegfaa","REDUCED PRODUCTION VEGF"
"GO:0048469","3","123.292157100204","0.0715817449491999","12.5","dldh, rb1, sirt2","INCREASED OOCYTE MATURATION"
"DNA DAMAGE RESPONSE","5","124.761630128689","0.0280470846632685","8.62","chek1, ddb2, h2afx, mre11a, rb1","INCREASED DNA DAMAGE-REPAIR"
"ABNORMAL CORNEAL EPITHELIUM MORPHOLOGY","4","125.079402390495","0.0484704585676065","30.77","ddb2, ikbkap, pax6b, tars","INCREASED ACCUMULATION OF ALPHA2U MICROGLOBULIN PROXIMAL TUBULAR EPITHELIUM"
"BREAST CANCER PATHWAY","7","125.20432360219","0.0200886974701037","6.14","ddb2, gsk3b, jun, mapk3, mre11a, rb1, tcf7","N/A BREAST CANCER"
"ELEVATED RED CELL ADENOSINE DEAMINASE LEVEL","4","125.311552702554","0.0667616328415509","22.22","rpl15, rpl31, rpl35a, rps24","INCREASED CYCLIC ADENOSINE MONOPHOSPHATE"
"PURE RED CELL APLASIA","4","125.311552702554","0.0667616328415509","20","rpl15, rpl31, rpl35a, rps24","N/A METHEMOGLOBINEMIA DECREASED HEMOGLOBIN HEMATOCRIT RED BLOOD CELL NUMBER"
"GO:0006412","13","125.978500966718","0.0157057464134242","12.04","eif2b4, eif3ha, eif3ja, eif3s10, farsa, rad21a, rpl15, rpl19, rpl24, rpl31, rpl35a, rps24, rps9","ALTERED PROTEIN PRODUCTION"
"HYPERACTIVITY","7","128.97672221567","0.0270354067352925","14","dhcr7, gabra5, gamt, gria4a, pola1, snrpb, tkta","INDUCTION ATAXIA PARALYSIS OR HYPERACTIVITY; INCREASED ATAXIA PARALYSIS OR HYPERACTIVITY; N/A ATAXIA PARALYSIS OR HYPERACTIVITY"
"GO:0003158","5","130.005336594871","0.0275788585178809","20.83","acvrl1, anxa2a, fasn, id1, rap1b","IMPAIRMENT ENDOTHELIAL NETWORK"
"REGULATION OF PROTEOLYSIS","10","130.118972902242","0.0201071808107125","8.93","anxa2a, f3a, gsk3b, hsf1, psmd10, sirt2, smad3a, stub1, syk, vegfaa","IMPAIRED PROTEOSTASIS"
"GO:0015908","4","130.790716897153","0.0841868182736322","18.18","drd2b, fabp3, pparab, syk","INCREASED FA INFLUX"
"GO:0004970","2","133.482163864363","0.0757942135440972","33.33","gria1b, gria4a","BINDING OF AGONIST IONOTROPIC GLUTAMATE RECEPTORS"
"ABNORMAL CIRCULATING CHOLESTEROL CONCENTRATION","3","138.151183445972","0.057764061333344","27.27","dhcr7, pmm2, sar1b","DECREASED CHOLESTEROL; PERTURBATION OF CHOLESTEROL"
"NCRNAS INVOLVED IN WNT SIGNALING IN HEPATOCELLULAR CARCINOMA","3","138.7798987231","0.0559553066429999","6.25","gsk3b, jun, tcf7","INCREASE HERITABLE MUTATIONS IN OFFSPRING"
"ABNORMALITY OF THE OVARY","9","140.18321115061","0.0216525608966449","15.79","eif2b4, flt1, gnrh3, hsd3b1, mre11a, pax6b, pmm2, ptpn11a, sox19b","REDUCED PROSTAGLANDINS OVARY"
"GO:0050805","4","143.506294888117","0.0271701022113662","23.53","drd1b, drd2b, gria1b, rap1b","INCREASED NEURONAL SYNAPTIC INHIBITION"
"ABNORMAL OVARIAN MORPHOLOGY","7","144.199733604055","0.0309823283261171","18.92","flt1, gnrh3, hsd3b1, pax6b, pmm2, ptpn11a, sox19b","PROMOTION OVARIAN GRANULAR CELL TUMORS; DECREASED OVARIAN E2; PROMOTION OVARIAN ADENOMAS"
"SIGNALING OF HEPATOCYTE GROWTH FACTOR RECEPTOR","4","145.750334968116","0.0267697695417218","11.76","jun, mapk3, ptpn11a, rap1b","OCCURRENCE CYTOPLASMIC VACUOLIZATION HEPATOCYTE; OCCURRENCE BALLOONING DEGENERATION HEPATOCYTE"
"GO:0019882","4","148.240187602502","0.0356314142357087","6.78","psmd10, psmd6, sar1b, sec13","GENERATION OF NOVEL EPITOPES  ANTIGEN PRESENTATION"
"CYTOPLASMIC RIBOSOMAL PROTEINS","8","150.033069057648","0.0243870041615945","5.56","rpl15, rpl19, rpl24, rpl31, rpl35a, rps24, rps25, rps9","OCCURRENCE CYTOPLASMIC VACUOLIZATION PODOCYTE"
"REGULATION OF WNT SIGNALING PATHWAY","7","150.685965833114","0.0195827152719723","8.86","gli1, gsk3b, igfbp2a, psmd10, psmd6, smad3a, wls","INHIBITION WNT PATHWAY"
"CTOME CELLULAR RESPONSE TO HYPOXIA","4","152.506397852479","0.0464881552992703","9.3","psmd10, psmd6, tceb1b, vegfaa","N/A HYPOXIA"
"HUMAN THYROID STIMULATING HORMONE TSH SIGNALING PATHWAY","4","152.772934161086","0.0187488547501171","3.7","jun, mapk3, rap1b, rb1","DECREASED TRIIODOTHYRONINE T3 IN SERUM; INCREASE THYROID-STIMULATING HORMONE TSH; DECREASED THYROXINE T4 IN SERUM; INCREASED THYROID-STIMULATING HORMONE TSH"
"GO:0045444","3","153.039175695218","0.0459728109041288","7.32","arntl1a, sirt2, smad3a","INCREASED ADIPOGENESIS"
"LOW DENSITY LIPOPROTEIN RECEPTOR PARTICLE METABOLIC PROCESS","2","155.926830430945","0.0560620592841055","33.33","anxa2a, vldlr","UP REGULATION LDLR LOW DENSITY LIPOPROTEIN RECEPTOR"
"CTOME METABOLISM OF PORPHYRINS","2","157.693953382849","0.00884551141922754","66.67","alas1, hmox1a","ACCUMULATION HIGHLY CARBOXYLATED PORPHYRINS"
"GO:0004620","2","161.734746626611","0.00107561602516647","40","chrm3a, hmox1a","INHIBITION PHOSPHOLIPASE A"
"GO:0060291","3","168.191639376793","0.0146843381331327","21.43","drd1b, drd2b, gsk3b","DECREASED LONG-TERM POTENTIATION LTP"
"BLADDER CANCER","3","170.509367189735","0.0359058675194149","7.14","rb1, rps6ka5, vegfaa","INCREASE CANCER"
"GO:0006703","2","170.637354742944","0.0313168882594237","40","hsd17b2, hsd3b1","REDUCTION 17BETA-ESTRADIOL SYNTHESIS BY OVARIAN GRANULOSA CELLS"
"LOCOMOTORY BEHAVIOR","3","172.064744778195","0.0148491194597787","4.84","drd1b, glra1, ncoa2","REDUCED SWIMMING SPEED; REDUCED SWIMMING PERFORMANCE"
"GO:0001963","2","172.257630867596","0.028441205403538","16.67","drd1b, drd2b","INCREASE DOPAMINERGIC ACTIVITY; DECREASED DOPAMINERGIC ACTIVITY"
"GO:0009058","2","173.266649620924","0.0377661339816366","28.57","alas1, gcat","INCREASED TRIGLYCERIDE FORMATION; INCREASED TRIGLYCERIDE FORMATION; DECREASE TETRAHYDROBIOPTERIN; ROS FORMATION"
"GO:0019226","2","173.741184267536","0.0310746885433783","16.67","drd1b, glra1","REDUCTION ECDYSIS MOTONEURON BURSTS"
"GO:0007588","2","175.13076541866","0.0233613673278973","14.29","drd2b, hmox1a","INCREASE BILIARY EXCRETION TH GLUCURONIDE"
"REGULATION OF PH","2","176.217333877334","0.0170147829005246","14.29","atp6v1h, mapk3","DECREASE INTRACELLULAR PH"
"GO:0007612","4","181.848879443245","0.0110041629470621","16.67","drd1b, drd2b, gabra5, jun","IMPAIRMENT LEARNING AND MEMORY"
"ABNORMAL BLOOD SODIUM CONCENTRATION","2","184.984233302894","0.00652529745930505","22.22","hsd3b1, ikbkap","DECREASED SODIUM CONDUCTANCE 2; DECREASED SODIUM REABSORPTION"
"GO:0005254","2","195.10584700007","0.00454051736387965","22.22","gabra5, glra1","ACTIVATION GLUTAMATE-GATED CHLORIDE CHANNEL; ACTIVATION GLUTAMATE-GATED CHLORIDE CHANNELS"
"GO:1902476","2","195.10584700007","0.00454051736387965","33.33","gabra5, glra1","INCREASED CHLORIDE CONDUCTANCE"
