"","Num","POD","SD","%","Genes","KE"
"OXIDATIVE DAMAGE","3","3.39385408300888e-05","0.06745613961796","15","casp3b, cdkn1ca, nfkb1","INCREASED OXIDATIVE DAMAGE"
"GO:0009611","20","3.45268423165119e-05","0.0504593812088435","17.86","adora2aa, adra2c, casp3b, cdk1, cyp1a, drd2b, f11r.1, f3a, f3b, foxa2, gata4, gna12a, igf1, mapk1, pdx1, pik3ca, pparda, ptpn6, rps6kb1b, wnt3a","ACCUMULATION DAMAGED MITOCHONDRIAL DNA"
"GO:0007269","5","3.46965941874414e-05","0.232608429310807","20","adora2aa, chrm2a, dnm1l, drd1b, drd2b","OVERACTIVATION NEURONOTRANSMITTER RELEASE"
"GO:0004872","40","3.47741688237656e-05","0.0275116676897233","16.74","acvr2b, adora2aa, adra2c, agtr1b, CCKAR, chrm2a, chrna2b, crhr1, csf1ra, drd1b, drd2b, drd4a, f3a, f3b, fgf3, fgfr1a, fzd7a, glra4a, grik1a, htr1d, htr2cl1, igf1, igf1ra, igf1rb, inhbab, insra, insrb, npffr1l2, npy2rl, opn1lw2, opn1sw1, opn5, oprl1, paqr7b, pparda, tek, thraa, vipr1b, vipr2, wnt3a","ACTIVATION PXR/SXR"
"G TGF BETA SIGNALING PATHWAY","6","3.51325560860211e-05","0.164716462925381","8.82","acvr2b, fsta, inhbab, mapk1, ppp2r1a, rps6kb1b","ACTIVATION TGF-BETA PATHWAY; UP REGULATION TGFBETA1 EXPRESSION"
"ABNORMAL NASAL MORPHOLOGY","24","3.51463440726274e-05","0.0376000258541521","15.48","ahr1b, aldh6a1, atic, atp6v1e1b, cdkn1ca, ctsk, fgf3, fgfr1a, gata4, hspa9, igf1ra, impdh1b, insrb, lss, mapk1, mdh1aa, nras, orc6, pik3ca, ppp2r1a, rps26l, tbx1, tfap2b, whsc1","INCREASE SITE OF CONTACT NASAL TUMORS"
"GO:0006629","29","3.61537739740627e-05","0.036136208844256","14.08","agtr1b, cebpa, csnk1g2a, cyp1a, cyp1b1, cyp24a1, cyp26c1, cyp3c1, cyp51, eci2, fgfr1a, hsd11b2, hsd17b2, hsd3b7, htr2cl1, lss, mif, nfkb1, opn1lw2, opn1sw1, pgp, pik3ca, pparda, ptgesl, sirt3, stub1, tek, thraa, vldlr","ALTERATION LIPID METABOLISM"
"GO:0044414","5","3.66740420852692e-05","0.224123278617596","12.5","atp6v0ca, atp6v1c1a, atp6v1e1b, nos1, tuba8l4","SUPPRESSION IMMUNE SYSTEM"
"GO:0040011","38","3.68059843571123e-05","0.0276654832437537","16.74","adora2aa, agtr1b, CCKAR, cdk1, cyp1b1, drd1b, drd2b, f11r.1, f3a, f3b, fgfr1a, gna12a, hsd3b7, hspa5, htr1d, igf1, igf1ra, insra, insrb, kars, ldha, lhx2b, mapk1, mif, mmp9, pik3ca, pparda, ptpn6, rps6kb1b, rras, sele, tbx1, tbx5a, tek, tradd, usp14, vldlr, wnt3a","INCREASED LOCOMOTION; INCREASED MUSCULAR WAVES IN FOOT; DECREASED LOCOMOTION"
"ABNORMALITY OF THE LIVER","18","3.76397904445102e-05","0.0461170628633919","2.4","btk, casp8, cdkn1ca, ctsk, hsd3b7, insrb, mif, msh6, ndufv2, nfkb1, nras, pdx1, pik3ca, rnaseh2b, rras, tars, tbx1, whsc1","INCREASED INDUCTION OF UDPGT'S IN LIVER; INCREASED LIVER STEATOSIS; INCREASED LIVER STEATOSIS; N/A HEPATOTOXICITY HEPATOPATHY INCLUDING A CONSTELLATION OF OBSERVABLE EFFECTS; INDUCTION SUSTAINED HEPATOTOXICITY"
"GO:0001935","6","4.00577047907209e-05","0.276007201765468","16.67","agtr1b, f3a, f3b, fgfr1a, nras, tek","INCREASED PROLIFERATION ENDOTHELIAL CELLS"
"GO:0015631","3","4.08917756854705e-05","0.0440676915461819","15.79","atf5b, dnm1l, ogg1","BINDING TUBULIN"
"GO:0045444","8","4.15668899098569e-05","0.132204630059718","19.51","aldh6a1, atf5b, cebpa, htr2cl1, mmp11a, pparda, tfap2b, wnt3a","INCREASED ADIPOGENESIS"
"GO:0006636","2","4.20025351714026e-05","0.0816460083247192","16.67","mif, ptgesl","UP REGULATION UNSATURATED FATTY ACID"
"GLUTATHIONE METABOLIC PROCESS","3","4.26741462182088e-05","0.0354197334341742","30","gclm, gstk1, ptgesl","GLUTATHIONE SYNTHESIS; GLUTATHIONE HOMEOSTASIS"
"GO:0072358","16","4.33516193860073e-05","0.05945471848507","14.41","acvr2b, agtr1b, ahr1b, cyp1b1, e2f7, f3a, f3b, fgfr1a, gata4, mapk1, pik3ca, rras, tbx1, tbx5a, tek, tfap2b","ALTERED CARDIOVASCULAR DEVELOPMENT/FUNCTION"
"ABNORMAL LIVER MORPHOLOGY","13","4.35190282124254e-05","0.0504000418771152","10.92","btk, casp8, cdkn1ca, ctsk, hsd3b7, insrb, mif, ndufv2, nras, pik3ca, rnaseh2b, rras, tars","INDUCTION LIVER “DYSFUNCTIONAL” CHANGES BY CGA 330050; INFLAMMATION LIVER; N/A LIVER FIBROSIS; INCREASE RBC CONGESTION IN LIVER; INCREASE LIVER AND SPLENIC HEMOSIDEROSIS; REDUCTION VITELLOGENIN SYNTHESIS IN LIVER; INCREASE VITELLOGENIN SYNTHESIS IN LIVER; FORMATION LIVER FIBROSIS; FORMATION LIVER TUMOR"
"GO:1903409","6","4.4566141383077e-05","0.15524432624569","24","cyp1a, cyp1b1, insra, insrb, mmp13a, nos1","INCREASE ROS PRODUCTION; PRODUCTION REACTIVE OXYGEN SPECIES"
"GO:0007268","5","4.51203353306742e-05","0.226081157920434","14.29","chrm2a, chrna2b, glra4a, htr1d, htr2cl1","REDUCTION NEURONAL SYNAPTIC INHIBITION"
"CHOLESTASIS","3","4.66513994164787e-05","0.041491679533766","8.57","hsd3b7, insrb, rnaseh2b","INCREASED CHOLESTASIS; CHOLESTASIS PATHOLOGY"
"G GLUTATHIONE METABOLISM","2","4.91294560191384e-05","0.00561692172795561","25","gclm, gstk1","DEPLETION GSH"
"GO:0006936","11","5.04790090176645e-05","0.107510094123244","20","adra2c, chrm2a, drd1b, drd2b, gata4, htr1d, nos1, pik3ca, rps6kb1b, tpm3, tpm4a","REDUCTION ABDOMINAL MUSCLE CONTRACTION; OVERACTIVATION MUSCLE CONTRACTION"
"HUMAN THYROID STIMULATING HORMONE TSH SIGNALING PATHWAY","5","5.07917889041568e-05","0.0381720020222296","4.63","gna12a, igf1ra, mapk1, pik3ca, rps6kb1b","DECREASED TRIIODOTHYRONINE T3 IN SERUM; INCREASE THYROID-STIMULATING HORMONE TSH; DECREASED THYROXINE T4 IN SERUM; INCREASED THYROID-STIMULATING HORMONE TSH"
"GO:0042060","15","5.18502861933706e-05","0.0510813552126577","17.05","adora2aa, adra2c, casp3b, f11r.1, f3a, f3b, foxa2, gata4, gna12a, igf1, mapk1, pik3ca, pparda, ptpn6, wnt3a","FAILURE IN VASCULAR REPAIR MECHANISMS UNRESOLVED BLOOD LOSS HEMORRHAGE"
"GO:0003714","4","5.27997102416049e-05","0.0389815149732097","20","atf5b, e2f7, sap18, tfap2b","STABILIZATION PPAR ALPHA CO-REPRESSOR"
"GO:0003707","3","5.38364284095561e-05","0.0767461971548387","9.38","paqr7b, pparda, thraa","REDUCED MATURATION INDUCING STEROID RECEPTOR SIGNALLING OOCYTE"
"POSITIVE REGULATION OF GENE EXPRESSION","26","5.40184090184664e-05","0.0335434295064248","14.36","axin2, casp8, cyp1b1, ddx39b, drd1b, f3a, fgf3, gata4, igf1, inhbab, mapk1, mapk9, mif, mmp13a, nat10, nfkb1, nos1, polr2l, polr3d, polr3f, rps6kb1b, rps9, slc6a4a, tra2a, whsc1, wnt3a","ALTERED GENE EXPRESSION"
"SANDAL GAP","3","5.56401622960574e-05","0.0683400813388107","60","igf1ra, mapk1, pik3ca","N/A GAP"
"GO:0003824","7","5.57117714126342e-05","0.0180391263799468","10.77","atic, eci2, impdh1b, ldha, mdh1aa, ogg1, suclg2","DECREASED DHB4/HSD17B4; DECREASE INCORPORATION OF ACTIVE IODIDE INTO IODOTYROSINES; INHIBITION PROLYL HYDROXYLASES; INHIBITION UROD; DECREASE AKT/ENOS ACTIVITY; INHIBITION DEIODINASE 2; INHIBITION DEIODINASE 1; INHIBITION IODOTYROSINE DEIODINASE IYD; INHIBITION DEIODINASE 3; INHIBITION DUAL OXIDASE; INDUCTION UPREGULATION OF GLUCURONYLTRANSFERASE ACTIVITY"
"GO:0019932","15","5.70940346741072e-05","0.0736642269420116","24.59","adora2aa, adra2c, agtr1b, ahr1b, btk, crhr1, drd1b, drd2b, htr2cl1, igf1, nme2b.2, nos1, oprl1, pdx1, sele","INCREASED SECOND MESSENGER PRODUCTION"
"ABNORMAL BLOOD POTASSIUM CONCENTRATION","2","5.953400045968e-05","0.0138173408576594","16.67","hsd11b2, insrb","INCREASED BLOOD POTASSIUM CONCENTRATION"
"ABNORMAL CIRCULATING RENIN","2","5.953400045968e-05","0.0138173408576594","33.33","hsd11b2, insrb","REDUCTION GONADOTROPINS CIRCULATING CONCENTRATIONS"
"GO:0050663","4","6.09375407146931e-05","0.0505552558680311","13.33","drd2b, kars, mif, mmp13a","RELEASE CYTOKINE"
"CTOME ACTIVATION OF GENE EXPRESSION BY SREBF SREBP","2","6.74029045388571e-05","0.0660188271325912","16.67","cyp51, lss","UP REGULATION SREBF2"
"GO:0042698","4","6.81245363841056e-05","0.152987835051428","18.18","casp3b, hspa5, inhbab, oprl1","IRREGULARITIES OVARIAN CYCLE"
"GO:0099536","14","7.16784237849687e-05","0.057539381097315","12.61","adora2aa, chrm2a, dnm1l, drd1b, drd2b, grik1a, htr1d, htr2cl1, mapk1, nos1, pcdh17, slc6a4a, usp14, wnt3a","DECREASED NEURONAL NETWORK FUNCTION IN ADULT BRAIN; DECREASED NEURONAL NETWORK FUNCTION IN ADULT BRAIN"
"GO:0007612","5","7.92691510759816e-05","0.121260266070322","20.83","drd1b, drd2b, insra, insrb, oprl1","IMPAIRMENT LEARNING AND MEMORY"
"GO:0050805","4","8.14843987787237e-05","0.176812986331975","23.53","drd1b, drd2b, pcdh17, slc6a4a","INCREASED NEURONAL SYNAPTIC INHIBITION"
"GO:0006898","6","8.20627555096983e-05","0.089233734798116","15.79","drd2b, insra, insrb, sele, vldlr, wnt3a","REDUCTION VITELLOGENIN ACCUMULATION INTO OOCYTES AND OOCYTE GROWTH/DEVELOPMENT; INCREASED LDL UPTAKE"
"GO:0042446","5","8.26401137759841e-05","0.119247622457051","17.86","cyp3c1, dio1, hsd11b2, hsd17b2, nfkb1","INCREASE LUTEINIZING HORMONE LH; REPRESSED EXPRESSION OF STEROIDOGENIC ENZYMES"
"BLADDER CANCER","4","9.23263412252931e-05","0.174769223904923","9.52","mapk1, mmp9, nras, rassf1","INCREASE CANCER"
"GO:0001963","4","9.23945416427003e-05","0.168291126343339","33.33","adora2aa, drd1b, drd2b, slc6a4a","INCREASE DOPAMINERGIC ACTIVITY; DECREASED DOPAMINERGIC ACTIVITY"
"GO:0006915","3","9.26327054890139e-05","0.24045382969665","9.68","casp3b, casp8, tradd","CHANGES/INHIBITION CELLULAR HOMEOSTASIS AND APOPTOSIS; DECREASED APOPTOSIS EPITHELIAL CELLS; INCREASED APOPTOSIS DECREASED LEYDIG CELLS"
"GO:0060291","4","9.28665563256437e-05","0.167946876890479","28.57","adora2aa, drd1b, drd2b, mapk1","DECREASED LONG-TERM POTENTIATION LTP"
"GO:0007588","3","0.00011897747876833","0.263261372356688","21.43","adora2aa, agtr1b, drd2b","INCREASE BILIARY EXCRETION TH GLUCURONIDE"
"ABNORMALITY OF ADRENAL PHYSIOLOGY","4","0.000123661400434452","0.126957713130791","4.35","gata4, hsd11b2, insrb, pik3ca","INCREASE RENAL PATHOLOGY DUE TO VTG DEPOSITION; DECREASED RENAL ABILITY TO DILUTE URINE; OCCURRENCE KIDNEY TOXICITY; INCREASED KIDNEY FAILURE"
"GO:0010468","3","0.000142261830743976","0.239151712849433","18.75","lhx2b, mapk1, mapk9","DECREASED TRANSCRIPTION OF GENES BY AR"
"SYNAPTIC TRANSMISSION GLUTAMATERGIC","3","0.000166797027415469","0.219208796816036","23.08","adora2aa, drd1b, npy2rl","REDUCED PRESYNAPTIC RELEASE OF GLUTAMATE"
"LOCOMOTORY BEHAVIOR","6","0.000181470910465212","0.0926138095410813","9.68","adora2aa, drd1b, foxa2, htr2cl1, npy2rl, pitx3","REDUCED SWIMMING SPEED; REDUCED SWIMMING PERFORMANCE"
"REGULATION OF SODIUM ION TRANSPORT","2","0.000187958585345096","0.479369442595601","16.67","nos1, slc8a1a","INHIBITION SODIUM CHANNEL; MODULATION SODIUM CHANNEL"
"GO:0019098","2","0.000190759964931149","0.485888732834445","22.22","drd1b, thraa","ALTERED REPRODUCTIVE BEHAVIOUR; REDUCED BROOD CARE"
"MATING BEHAVIOR","2","0.000190759964931149","0.485888732834445","22.22","drd1b, thraa","REDUCED ABILITY TO ATTRACT SPAWNING MATES"
"REPRODUCTIVE BEHAVIOR","2","0.000190759964931149","0.485888732834445","20","drd1b, thraa","REDUCED SPAWNING BEHAVIOR"
"PEPTIDYL LYSINE MODIFICATION","4","0.000195813072895832","0.181649838845979","5.63","nos1, nup62l, sirt3, whsc1","N/A COVALENT BINDING TO PROTEIN POSSIBLY LYSINE RESIDUE"
"GO:0009653","2","0.000207746034779253","0.408654606563147","40","foxa2, pitx3","INCREASED DEVELOPMENTAL DEFECTS"
"GO:0048813","2","0.000232945916290572","0.428663856899632","15.38","dnm1l, vldlr","ABERRANT DENDRITIC MORPHOLOGY"
"G VEGF SIGNALING PATHWAY","4","0.000246327229433387","0.168662936953158","19.05","mapk1, nos1, nras, pik3ca","REDUCED PRODUCTION VEGF"
"ABNORMAL CIRCULATING ESTROGEN LEVEL","2","0.00025686400778269","0.304042080203993","14.29","gata4, pik3ca","INCREASED CIRCULATING ESTROGEN LEVELS"
"GO:0005216","3","0.000257809054204725","0.184469101675022","12.5","chrna2b, glra4a, grik1a","IMPAIRED ION CHANNELS"
"ABNORMAL PROLACTIN LEVEL","2","0.000273898860598344","0.323761146621713","25","foxa2, pik3ca","DECREASED PROLACTIN"
"ADRENERGIC RECEPTOR SIGNALING PATHWAY","2","0.000279256696240116","0.368850990972778","25","adra2c, drd1b","INCREASED ACTIVITY BETA-2 ADRENERGIC RECEPTOR; ACTIVATION BETA-2 ADRENERGIC RECEPTOR"
"GO:0042311","3","0.00035312597248229","0.23781658043741","20","adora2aa, drd1b, nos1","IMPAIRED VASODILATION"
